layer,sep_score
1,0.6
2,0.6783333333333332
3,0.7949999999999999
4,0.7283333333333333
5,1.0
6,0.9783333333333333
7,0.99
8,0.9833333333333332
9,0.9966666666666667
10,0.9916666666666668
11,0.9916666666666668
12,0.99
13,0.9833333333333332
14,0.9983333333333334
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,0.9983333333333334
27,0.9966666666666667
28,0.9966666666666667
29,0.9983333333333334
30,0.9983333333333334
31,0.985
