layer,sep_score
1,0.9616666666666667
2,0.9466666666666667
3,0.905
4,0.805
5,0.5783333333333334
6,0.7383333333333333
7,0.6366666666666666
8,0.9716666666666667
9,0.9966666666666667
10,0.99
11,0.9616666666666666
12,0.9816666666666667
13,0.9966666666666667
14,1.0
15,1.0
16,1.0
17,0.975
18,0.9966666666666667
19,0.9966666666666667
20,0.9933333333333334
21,0.9949999999999999
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,0.9983333333333334
30,0.9949999999999999
31,0.945
